"target_id","pval","qval","test_stat","rss","degrees_free","mean_obs","var_obs","tech_var","sigma_sq","smooth_sigma_sq","final_sigma_sq"
"Tfru18738_t",0.00242288639022864,0.00886501522404927,9.19793240386441,0.457074286602878,1,4.28063729312214,0.0914148573205757,0.013493258810259,0.0779215985103166,0.0787541942854695,0.0787541942854695
"Tfru24781_t",0.0024230052263571,0.00886501522404927,9.1978426241185,0.294397007791755,1,5.51487202176827,0.0588794015583512,0.00439768772672396,0.0544817138316271,0.0490068920022117,0.0544817138316271
"Tfru28713_t",0.00242376795665247,0.00886616027639453,9.19726649382511,3.94426017122759,1,2.57403415811216,0.788852034245518,0.159587685066684,0.629264349178833,0.287647637265373,0.629264349178833
"Tfru06436_t",0.00242663606882745,0.00887401560228011,9.19510170332518,0.357506725009456,1,7.31823582203527,0.0715013450018914,0.000710648853065423,0.0707906961488258,0.0653918575217281,0.0707906961488258
"Tfru29585_t",0.00242681571104815,0.00887401560228011,9.19496619958877,1.11528058819738,1,4.70439804313109,0.223056117639476,0.00971274789865527,0.21334336974082,0.0617473817223805,0.21334336974082
"Tfru03879_t",0.0024285899352651,0.00887556421836874,9.19362845255828,0.36333022359408,1,5.86801576572883,0.072666044718816,0.0029388247393559,0.0697272199794602,0.0478873430525078,0.0697272199794602
"Tfru15931_t",0.0024279057509013,0.00887556421836874,9.19414420309906,0.909087473716961,1,4.36173471914655,0.181817494743393,0.0145803574730298,0.167237137270362,0.0749701858883549,0.167237137270362
"Tfru16192_t",0.00242834160750944,0.00887556421836874,9.19381562946135,0.482744888149751,1,4.89386867063762,0.0965489776299499,0.00753855167527655,0.0890104259546737,0.0569087567648404,0.0890104259546737
"Tfru09132_t",0.00243699369483459,0.0089046258955096,9.18730554738757,0.345084275016759,1,6.7692347913665,0.0690168550033517,0.00177486328302152,0.0672419917203303,0.0556565858030159,0.0672419917203303
"Tfru06608_t",0.00243922457747125,0.00891112566636226,9.18563076978858,0.214613138012566,1,5.06081835765908,0.0429226276025134,0.00657948666305979,0.0363431409394534,0.0539230250709403,0.0539230250709403
"Tfru11417_t",0.00244083239117454,0.00891534721645797,9.1844247086624,0.472960358166733,1,6.00007828423877,0.0945920716333464,0.00283724375411688,0.0917548278792298,0.0480085186482281,0.0917548278792298
"Tfru01734_t",0.00244182060069487,0.00891565280635264,9.18368382804967,0.208818872091484,1,5.49895684190526,0.0417637744182967,0.00434756240290786,0.037416212015389,0.0491013363085953,0.0491013363085953
"Tfru11030_t",0.00244145028303942,0.00891565280635264,9.18396142701338,1.72117109372115,1,4.58692274833391,0.344234218744231,0.0143636933158143,0.329870525428416,0.0656884198708882,0.329870525428416
"Tfru05946_t",0.00244441615605228,0.0089234769785664,9.18173933603044,0.93291729688506,1,4.12155519950422,0.186583459377011,0.0196146147759338,0.166968844601078,0.0869466373956373,0.166968844601078
"Tfru09326_t",0.00244769433947588,0.00893213597076788,9.17928643703091,0.256194071200172,1,5.60259842871648,0.0512388142400347,0.00367961559813725,0.0475591986418971,0.0485658232085485,0.0485658232085485
"Tfru19905_t",0.0024473435302835,0.00893213597076788,9.17954877047968,4.43042670025666,1,3.0227545814449,0.886085340051332,0.0797328920653096,0.806352447986022,0.188777924112424,0.806352447986022
"Tfru13408_t",0.00244852813850856,0.0089335249295612,9.17866307915617,0.271800742674903,1,5.21553981805335,0.0543601485349808,0.00542106252806167,0.048939086006919,0.0517763646356947,0.0517763646356947
"Tfru07181_t",0.00245615543398072,0.00895969505367542,9.17297080218326,0.427357939413679,1,6.27362596977953,0.0854715878827359,0.0019077821467688,0.083563805735967,0.0494271674977291,0.083563805735967
"Tfru10803_t",0.00245849167335387,0.0089665580678677,9.17123084703352,0.128340789465116,1,6.09729800652684,0.0256681578930231,0.00219832403011099,0.0234698338629122,0.0483243954502899,0.0483243954502899
"Tfru00562_t",0.00246050855766172,0.0089707848410731,9.16973008620714,0.250936565090042,1,5.21032252333577,0.0501873130180082,0.00557273286113962,0.0446145801568688,0.0518429154082342,0.0518429154082342
"Tfru02775_t",0.00246056072823427,0.0089707848410731,9.16969128272238,0.247870431696426,1,6.54646165871025,0.049574086339285,0.00163623005323765,0.0479378562860475,0.0525135867745453,0.0525135867745453
"Tfru05876_t",0.00246274226608693,0.00897210095941076,9.16806944312826,0.175089505607269,1,5.79412064444181,0.035017901121454,0.00296270748673495,0.0320551936347189,0.0479669519387518,0.0479669519387518
"Tfru12935_t",0.00246233391587181,0.00897210095941076,9.16837291552656,0.616931616231991,1,5.48070108290111,0.123386323246398,0.00526210123058887,0.118124222015809,0.0492157136566935,0.118124222015809
"Tfru27470_t",0.00246263994324459,0.00897210095941076,9.16814548129146,0.386476510213236,1,6.30557930431431,0.0772953020426471,0.00186525656228239,0.0754300454803649,0.0497051090604286,0.0754300454803649
"Tfru28362_t",0.00246264706381819,0.00897210095941076,9.16814018974614,0.226422447080907,1,5.3432461389968,0.0452844894161815,0.00480013157410943,0.0404843578420719,0.0503139935522351,0.0503139935522351
"Tfru13935_t",0.0024642985920985,0.00897611200037652,9.16691330102946,0.537633492086324,1,4.72324290446527,0.107526698417264,0.00894565947104164,0.0985810389462231,0.0611807063595799,0.0985810389462231
"Tfru11717_t",0.00246477920226941,0.00897620402999018,9.1665564216875,0.34083959966601,1,4.81954854569878,0.068167919933202,0.00815560833354924,0.0600123115996527,0.0585850577683355,0.0600123115996527
"Tfru01470_t",0.00246549918806185,0.00897716761992303,9.16602192497316,2.61661231161953,1,3.04684991771603,0.523322462323907,0.071078376002057,0.45224408632185,0.185123636992828,0.45224408632185
"Tfru24411_t",0.0024686630756627,0.00898702773971169,9.16367502189989,0.254018253766242,1,5.81144326653161,0.0508036507532485,0.00281776452044105,0.0479858862328074,0.0479390519510628,0.0479858862328074
"Tfru06878_t",0.0024727366378082,0.009000195225464,9.16065783316335,8.02899354611012,1,1.28765633131468,1.60579870922202,0.256823827193009,1.34897488202901,1.24855527574046,1.34897488202901
"Tfru14538_t",0.00247638414980441,0.00901180741094596,9.15796048694435,4.2409411532951,1,5.85847267537611,0.84818823065902,0.00382436026079541,0.844363870398225,0.04789179820308,0.844363870398225
"Tfru01866_t",0.00247837207045858,0.009017377007189,9.15649211064212,0.31723861388975,1,4.99015041292788,0.0634477227779498,0.00654686417586661,0.0569008586020834,0.0550766039321077,0.0569008586020834
"Tfru07458_t",0.00247942369029779,0.009019538513903,9.15571581567154,0.619286180049977,1,5.47395537441312,0.123857236009996,0.00442630264312834,0.119430933366867,0.0492596657278862,0.119430933366867
"Tfru23407_t",0.00248138358780146,0.00902500270596499,9.15426993074335,2.58919456142194,1,2.991054308133,0.517838912284388,0.0896570839523494,0.428181828332038,0.19377769309425,0.428181828332038
